NOMBRE_ARCHIVO;NUMERO_FACTURA;NIT_ADQUIRIENTE;RAZON_SOCIAL_ADQUIRIENTE;DIRECCION_ADQUIRIENTE;CORREO_ADQUIRIENTE;TELEFONO_ADQUIRIENTE;CIUDAD_MUNICIPIO_ADQUIRIENTE;NUMERO_AUTORIZACION_ELECTRONICA;CODIGO_QR;CODIGO_CUFE;VALOR_TOTAL;IVA_TOTAL;FECHA_GENERACION;NIT_EMISOR;RAZON_SOCIAL_EMISOR
layout_25_012;F1232165;7575798;GONZALO EDUARDO MONTOYA ROMAN;CL 3 # 32 - 16;gonzalo.roman@gmail.com;3150733740;;8006128983526;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=dcda15fea853099c373c291abf0bc1cd32781426df8f29107e96474780c38b0e9bed45777451e5b6950ce4df812a0f7e;dcda15fea853099c373c291abf0bc1cd32781426df8f29107e96474780c38b0e9bed45777451e5b6950ce4df812a0f7e;938,104;35,103;2025-04-02 08:41:37-05:00;900108281;Luxottica Of Colombia S.A.S
layout_25_013;F1922238;9511455;ZULMA NUBIA SILVA MORALES;CLL 99 # 35 - 48;zulma.morales@correo.com;3158493527;;8623695456119;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=19da8329d8ea1309aaaa62a8609fca16caeb3f5a464288154d34309d6ea318ab78193c7e1a7429874e35f168fa9d51c8;19da8329d8ea1309aaaa62a8609fca16caeb3f5a464288154d34309d6ea318ab78193c7e1a7429874e35f168fa9d51c8;898,668;28,806;2024-03-28 18:37:07-05:00;900108281;Luxottica Of Colombia S.A.S
layout_25_014;F1877474;0672125;WILSON MARIO CORTES RINCON;AV 170 # 80 - 4;wilson.rincon@hotmail.com;3112392010;;0270963484201;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=715ffb7fd31e617a6ceeef257998e9d659edf40f963625155d2f6ab2b6485eacb6856abfefe306bdc4321d01a82edddb;715ffb7fd31e617a6ceeef257998e9d659edf40f963625155d2f6ab2b6485eacb6856abfefe306bdc4321d01a82edddb;1,020,305;48,227;2024-03-21 13:10:31-05:00;900108281;Luxottica Of Colombia S.A.S
layout_25_015;F1115616;2775640;MARTHA PILAR MORALES ROMAN;DG 23 # 36 - 64;martha.roman@hotmail.com;3178787659;;6854038602297;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=de7a20db1afd766c90024f46abd670f4cec2f7430971a09aa3558a9ee7bf4cf14467325fb39e7ea9bd737cfb6f6a97b6;de7a20db1afd766c90024f46abd670f4cec2f7430971a09aa3558a9ee7bf4cf14467325fb39e7ea9bd737cfb6f6a97b6;1,069,386;56,064;2025-06-02 14:30:55-05:00;900108281;Luxottica Of Colombia S.A.S
layout_25_016;F1723732;5009242;MARGARITA ALEJANDRA CASTILLO ROMERO;DG 27 # 39 - 95;margarita.romero@correo.com;3503349129;;7310149248577;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=89eb2ccf57d1aad3f44c13bfa02d9184960afc7bf4bfa322f714113c6c533441cc8e3aff23ab15ad761f4986e7eb0541;89eb2ccf57d1aad3f44c13bfa02d9184960afc7bf4bfa322f714113c6c533441cc8e3aff23ab15ad761f4986e7eb0541;905,712;29,931;2024-09-29 16:15:02-05:00;900108281;Luxottica Of Colombia S.A.S
layout_25_017;F1825934;6249519;ISABEL JOHANA RUIZ MORALES;CRA 124 # 53 - 55;isabel.morales@correo.com;3007938766;;7158900480617;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=0232bd1a6a8526cb41f85b3802a9e0605c1a4c6a03d8583d64ff84d08c4312ac26a9b6d14857116e237d0251de4a6225;0232bd1a6a8526cb41f85b3802a9e0605c1a4c6a03d8583d64ff84d08c4312ac26a9b6d14857116e237d0251de4a6225;1,036,517;50,816;2024-04-27 13:59:24-05:00;900108281;Luxottica Of Colombia S.A.S
layout_25_018;F1073336;4755166;ANGELICA MARIA BAUTISTA GUZMAN;DG 121 # 113 - 76;angelica.guzman@hotmail.com;3195821129;;7938213678196;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=ceff3b6db5b47214a96b164b803b68a54b0e6d75460c5493e9dce9c38179c4705239383dbc000a6679a80f69cd58a2e0;ceff3b6db5b47214a96b164b803b68a54b0e6d75460c5493e9dce9c38179c4705239383dbc000a6679a80f69cd58a2e0;931,629;34,069;2024-10-29 13:21:31-05:00;900108281;Luxottica Of Colombia S.A.S
layout_25_019;F1394037;0776142;LEONARDO DIEGO ROJAS GRANADOS;AV 149 # 39 - 41;leonardo.granados@outlook.com;3175892565;;9743581275326;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=07d9c97557d3e012f92744ed04361474c7a73f825ac699c8c7b29c448af2107e64e3ba7a0b9129e35e4c81bb33edd0ca;07d9c97557d3e012f92744ed04361474c7a73f825ac699c8c7b29c448af2107e64e3ba7a0b9129e35e4c81bb33edd0ca;898,459;28,773;2025-01-29 07:14:00-05:00;900108281;Luxottica Of Colombia S.A.S
layout_25_020;F1276985;6695373;EDWIN MATEO MEDINA MUNOZ;AV 68 # 70 - 38;edwin.munoz@gmail.com;3119851636;;1716061878740;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=a81e1f149c5ca582b211b51055302c891bcdabdae75e59c467d81697bd1010e22f7685d97d838d6748ad9c085106d3b4;a81e1f149c5ca582b211b51055302c891bcdabdae75e59c467d81697bd1010e22f7685d97d838d6748ad9c085106d3b4;899,729;28,976;2024-05-13 16:37:28-05:00;900108281;Luxottica Of Colombia S.A.S
layout_26_007;15031;2347709839;VALENTINA VANESSA RODRIGUEZ GRANADOS;TV 16 # 57 - 37;;3167873934 - 3221512907;Bogota - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=16381cfbde06cee33a24935d3932df4845ca452c0a8f81b4af9f3e2d2fd7421d28d97b64b8ae10604e4e7533ff0d56f6;16381cfbde06cee33a24935d3932df4845ca452c0a8f81b4af9f3e2d2fd7421d28d97b64b8ae10604e4e7533ff0d56f6;767,400.00;;2024-10-23 07:41:30-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_008;80459;9538271936;ADRIANA MARCELA SALAZAR VELASQUEZ;TV 179 # 36 - 83;;3218146230 - 3516020775;Cali - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=1ac96d6619274aefcf35ab8df6a4074bea6e52ac835f47b3f037a6fa75a86868b8e1aa18031596eec2e4b163c49536fc;1ac96d6619274aefcf35ab8df6a4074bea6e52ac835f47b3f037a6fa75a86868b8e1aa18031596eec2e4b163c49536fc;280,600.00;;2024-05-17 17:38:45-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_009;98964;3514304934;ELIZABETH PATRICIA FERNANDEZ HERRERA;KR 93 # 91 - 74;;3106252740 - 3239794287;Itagui - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=640f47a39f9edc9feb534caa674cde9b8555cc5e7d68df77c5497b6cb61a9eca5f3d4edef2cb5db16cab723ba0bf38c8;640f47a39f9edc9feb534caa674cde9b8555cc5e7d68df77c5497b6cb61a9eca5f3d4edef2cb5db16cab723ba0bf38c8;843,200.00;;2025-04-29 08:06:00-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_010;25440;3518843913;EMMANUEL DIEGO CASTILLO GUTIERREZ;TV 124 # 23 - 23;;3043391169 - 3513656131;Bogota - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=a42830cb4931af6826ec68e4ba64d4fc41697b748d65af70de3e713477a483729db4bc671968ee66c0bb0980153cde10;a42830cb4931af6826ec68e4ba64d4fc41697b748d65af70de3e713477a483729db4bc671968ee66c0bb0980153cde10;669,100.00;;2024-01-06 11:59:54-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_011;79954;0370256722;CAMILO GUSTAVO RAMOS ROMERO;CLL 18 # 110 - 18;;3188474211 - 3203523176;Yopal - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=cf070c3196bf2d3c416b805633ce9f56544893c40e413c8c98b2670568ae2392d865f48d7c4318dded1b3e70b1078dac;cf070c3196bf2d3c416b805633ce9f56544893c40e413c8c98b2670568ae2392d865f48d7c4318dded1b3e70b1078dac;143,300.00;;2024-12-08 13:10:57-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_012;40044;1534063503;YESENIA PAULA FLOREZ VERA;CRA 106 # 109 - 48;;3045043034 - 3174120939;Apartado - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=f092d90fd546e52d315ed9da4f9ec858287d7e5f188b6716034cfeb3244cd13f009a670929c79f2a1f97fecf7cc4f088;f092d90fd546e52d315ed9da4f9ec858287d7e5f188b6716034cfeb3244cd13f009a670929c79f2a1f97fecf7cc4f088;809,700.00;;2024-11-17 11:48:46-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_013;56521;0433182963;PABLO DAVID DELGADO LOZANO;AV 54 # 12 - 29;;3124645549 - 3141980921;Fusagasuga - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=f7b84eb95057305d26b5dd8a3a84c3e5830c87124d6f77386593f29b9caece405352a041ba1f550eef343342901a897b;f7b84eb95057305d26b5dd8a3a84c3e5830c87124d6f77386593f29b9caece405352a041ba1f550eef343342901a897b;641,200.00;;2025-05-11 09:57:35-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_014;33092;6415509043;GERMAN SEBASTIAN MENDOZA ESCOBAR;CRA 72 # 93 - 7;;3102443363 - 3020882008;Villavicencio - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=f6e033db96320e407f08d1899e76328732ef9efb45a5c3d191c71f0a96685b24be91d21665267a2317f5d5e18e7aa514;f6e033db96320e407f08d1899e76328732ef9efb45a5c3d191c71f0a96685b24be91d21665267a2317f5d5e18e7aa514;560,800.00;;2025-02-24 13:00:51-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_015;18869;4560904433;ANGELA NANCY SALAZAR RODRIGUEZ;AV 78 # 35 - 54;;3158763649 - 3013550368;Sincelejo - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=86762f742640d3ba8680e4dc053b99d6e3ba51bb0b4e932fb6102ab3bf91dbfa8556c5029c54732b47261eabb5c0a599;86762f742640d3ba8680e4dc053b99d6e3ba51bb0b4e932fb6102ab3bf91dbfa8556c5029c54732b47261eabb5c0a599;163,400.00;;2024-08-03 17:33:07-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_016;24792;8498905744;KAREN CATALINA ARIAS RODRIGUEZ;KR 90 # 10 - 29;;3180813037 - 3193597741;Valledupar - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=172e7290314f6b5da83eff2f315e3d93e7d14b04f2aa4f6d7b306e98beba3c17592d25b07a487b70ca022a4075c6570e;172e7290314f6b5da83eff2f315e3d93e7d14b04f2aa4f6d7b306e98beba3c17592d25b07a487b70ca022a4075c6570e;268,600.00;;2024-12-09 07:58:13-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_017;40754;9689517331;ESTEBAN OMAR HENAO OSORIO;AC 107 # 46 - 95;;3159640512 - 3058737519;Popayan - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=e4db284074b6372e88789dbc725a4a4ac2ea643f8241dae1becdb49828569d7d1390df9d4ed528a6b9f6a7808b43fc65;e4db284074b6372e88789dbc725a4a4ac2ea643f8241dae1becdb49828569d7d1390df9d4ed528a6b9f6a7808b43fc65;453,500.00;;2024-03-03 13:36:11-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_018;49513;5418191156;CESAR RUBEN CARDONA CAMACHO;AV 155 # 14 - 91;;3173180010 - 3053106764;Buenaventura - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=d87f633097233c335fa9f96ecd1b10e0e3df0f115d186607f3605ee7c1095bf8c081a2410d2511267078387d300158c0;d87f633097233c335fa9f96ecd1b10e0e3df0f115d186607f3605ee7c1095bf8c081a2410d2511267078387d300158c0;898,200.00;;2025-03-27 14:10:53-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_019;41341;5119474774;VICTOR LUIS NAVARRO GALVIS;DG 142 # 5 - 57;;3189222030 - 3509371475;Tulua - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=3a3974dd253e7566bf620895225ae42f3c935239251930e8cd9d42b0717dac98faa4e38dedae9a28bf360ccf2f1a5af0;3a3974dd253e7566bf620895225ae42f3c935239251930e8cd9d42b0717dac98faa4e38dedae9a28bf360ccf2f1a5af0;123,200.00;;2024-06-16 15:21:19-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_26_020;71505;8100361811;DANIEL JULIAN ESCOBAR VALENCIA;KR 102 # 46 - 63;;3507203195 - 3011506776;Bogota - Colombia;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=8545ece76e46cace69d0257e9a35e65d233ed840baeb38c05ea26da71c3b1cc020a0c3ceafd78782cc3a0f7e674b28db;8545ece76e46cace69d0257e9a35e65d233ed840baeb38c05ea26da71c3b1cc020a0c3ceafd78782cc3a0f7e674b28db;757,700.00;;2025-02-24 16:20:00-05:00;802011065-5;INSTITUCION UNIVERSITARIA ITSA
layout_27_007;COFE39799;8351947199;LORENA LILIANA VELASQUEZ MORALES;CLL 25 # 61 - 88;;NA;Cartagena;26800925417334;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=f18eeee7149cf5f7091530dcbf9e60179ed2d26096e66c8c1559dad2183a4de5b1530e9819c6f2b611064a53a530922c;f18eeee7149cf5f7091530dcbf9e60179ed2d26096e66c8c1559dad2183a4de5b1530e9819c6f2b611064a53a530922c;102,918.00;16,432.00;2025-04-16 17:25:38-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_008;COFE7986996;3783034022;CRISTIAN EDUARDO GALVIS LEON;KR 111 # 98 - 11;;NA;Soacha;14841494203491;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=5b0cc6e5a8e00918365567a8df4c8386984ab03bcfd6ab0dd519aa836329d1b8a9a3278c45282e11b08565da4bf868c0;5b0cc6e5a8e00918365567a8df4c8386984ab03bcfd6ab0dd519aa836329d1b8a9a3278c45282e11b08565da4bf868c0;118,510.00;18,922.00;2024-10-04 09:23:07-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_009;COFE8914438;8993544079;ARMANDO MARTIN MEDINA SERRANO;AV 144 # 86 - 29;;NA;Sogamoso;29242659586855;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=cdb9fa61eb7a1ce882692b1ac1b2d439a2aa0b5074671d4c5b020be8004eff90f9b23cdf79234191cbe3309b5f58fe16;cdb9fa61eb7a1ce882692b1ac1b2d439a2aa0b5074671d4c5b020be8004eff90f9b23cdf79234191cbe3309b5f58fe16;179,866.00;28,718.00;2025-06-05 13:25:06-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_010;COFE4084562;1092478777;XIMENA ELIZABETH GIRALDO CORTES;KR 31 # 98 - 57;;NA;Popayan;41933109317117;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=e39f4cd6d21bed39fde5f824eddd33efc4721e14d3a39ce6247aa5b1a6b0366fd7126201a075d33693e1e96adaa0fc5d;e39f4cd6d21bed39fde5f824eddd33efc4721e14d3a39ce6247aa5b1a6b0366fd7126201a075d33693e1e96adaa0fc5d;71,003.00;11,337.00;2024-01-12 16:07:49-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_011;COFE3594503;8305933073;MARTHA OLGA BUSTOS FERNANDEZ;CLL 149 # 3 - 97;;NA;Medellin;60844660640110;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=226ca41eaafcf1c8ce45d5b07035038df8b678a1b58f01cec5b42d5ad386f1b187d6a8ed99c9a41bd1fb25cf33cf7572;226ca41eaafcf1c8ce45d5b07035038df8b678a1b58f01cec5b42d5ad386f1b187d6a8ed99c9a41bd1fb25cf33cf7572;129,603.00;20,693.00;2025-01-10 17:12:43-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_012;COFE6850460;7514187994;JULIANA SANDRA VALENCIA CASTRO;CLL 110 # 100 - 2;;NA;Maicao;01384587841841;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=04def91a3fc952ace417ae86020dcfac6e8a368e88d4221d9b4033a71d98f976e66fd2933bf20fae3f467c93bc18b33f;04def91a3fc952ace417ae86020dcfac6e8a368e88d4221d9b4033a71d98f976e66fd2933bf20fae3f467c93bc18b33f;138,119.00;22,053.00;2024-03-18 10:24:10-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_013;COFE5621959;3951952718;ORLANDO OSCAR GOMEZ FERNANDEZ;CL 66 # 79 - 8;;NA;Cartagena;88131617417066;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=79a66bc22d8150847f4b16be88c292d75bb24d8c8d7b3c9bb8d92e9a631bf1e50427fdf8eea041085d459c77b5f189a2;79a66bc22d8150847f4b16be88c292d75bb24d8c8d7b3c9bb8d92e9a631bf1e50427fdf8eea041085d459c77b5f189a2;160,167.00;25,573.00;2024-04-06 16:14:09-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_014;COFE7961714;7650574629;ANGELA OLGA RINCON CARDENAS;KR 114 # 59 - 83;;NA;Malambo;52407786757074;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=e9cc9cddcfca6882fea7fb51ff5c00970365f325ad58d64c60df74ee7253a43a7a6cc250f2b4defc7da295981569f4a0;e9cc9cddcfca6882fea7fb51ff5c00970365f325ad58d64c60df74ee7253a43a7a6cc250f2b4defc7da295981569f4a0;183,755.00;29,339.00;2024-04-04 16:57:19-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_015;COFE3305024;2208943125;MILENA NUBIA ROJAS MORALES;CR 22 # 76 - 25;;NA;Manizales;00244133909230;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=37b612af57d6a3c7b36cd5cd7dc65110fedf893fa2b7573f38f20e41161be88e8e32b3cf7ef3cfe6142275177e798368;37b612af57d6a3c7b36cd5cd7dc65110fedf893fa2b7573f38f20e41161be88e8e32b3cf7ef3cfe6142275177e798368;184,451.00;29,450.00;2025-03-06 09:28:01-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_016;COFE307016;8602588268;SARA LEIDY AGUILAR ESCOBAR;CL 132 # 9 - 24;;NA;Popayan;24183475501150;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=b5696c33322ba790d3ddaedab176ff1d77d9bd59ce4ab64e584656354e9baa9074b38018b7155e8af2541ae9fa86a22e;b5696c33322ba790d3ddaedab176ff1d77d9bd59ce4ab64e584656354e9baa9074b38018b7155e8af2541ae9fa86a22e;115,632.00;18,462.00;2024-09-02 13:17:07-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_017;COFE6162966;1584918742;FERNANDO PABLO ROMAN FUENTES;CR 15 # 13 - 36;;NA;Santa Marta;26531720130287;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=b421bd4b9d045604b16e20202ef20563159becc2aaf033d24f0fe008136022e0a2e515eee80f891e14885d30a368fb29;b421bd4b9d045604b16e20202ef20563159becc2aaf033d24f0fe008136022e0a2e515eee80f891e14885d30a368fb29;70,383.00;11,238.00;2024-03-24 15:46:05-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_018;COFE676133;4191125847;ENRIQUE PABLO FRANCO PALACIO;CLL 83 # 13 - 57;;NA;Bucaramanga;47551813268736;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=588d108ab59027210b36f2ee8bd21b4a0d6939ef3518760f3a08ec5ee8ca28844b4695be65f4c4241f42393aae7297bc;588d108ab59027210b36f2ee8bd21b4a0d6939ef3518760f3a08ec5ee8ca28844b4695be65f4c4241f42393aae7297bc;179,344.00;28,635.00;2024-11-01 07:46:47-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_019;COFE6343112;7847468163;JOSE ARMANDO DUARTE JIMENEZ;TV 118 # 30 - 72;;NA;Facatativa;54217365546847;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=4a2eab67bf088c343d1edfc8abc6659a6f14ff0392d84fd0516f4ccb53e2c972e32f73d0a3a635be80ac2f35d8039c05;4a2eab67bf088c343d1edfc8abc6659a6f14ff0392d84fd0516f4ccb53e2c972e32f73d0a3a635be80ac2f35d8039c05;156,449.00;24,979.00;2024-04-23 10:04:43-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_27_020;COFE150162;4666936198;ENRIQUE RODRIGO SUAREZ HENAO;KR 10 # 82 - 93;;NA;Itagui;08197646885140;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=846e2106eae4950871aeb3c07537f1d50dbddc84db84882c16698a318a67eceb4a2e3baa2faf4bddbd84a3ec6b9a8239;846e2106eae4950871aeb3c07537f1d50dbddc84db84882c16698a318a67eceb4a2e3baa2faf4bddbd84a3ec6b9a8239;58,612.00;9,358.00;2024-09-03 14:48:59-05:00;900319753-3;PRICESMART COLOMBIA S.A.S. NIT: 900.319.753-3
layout_28_007;FE8474562;74800892;MARTHA TATIANA MENDOZA FLOREZ;TURBO - TURBO - ATLANTICO - CO;martha.florez@gmail.com;3229783132;;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=2d3733b08f9433de404b10f480651ca9f0b681fd02f775bae39fdef6cb3aa6440cca3d4bcdfacf6e7640d2cfd2f109ce;2d3733b08f9433de404b10f480651ca9f0b681fd02f775bae39fdef6cb3aa6440cca3d4bcdfacf6e7640d2cfd2f109ce;181,000.00;28,899.16;2024-01-03 17:58:56;860030857-3;saraluz sas
layout_28_008;FE7827414;32688638;PAULA ADRIANA BARRERA DUARTE;GIRON - GIRON - ATLANTICO - CO;paula.duarte@hotmail.com;3020170988;;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=161032ce3aa765beee79d19994b373fe8180db3cef8fe3388b019d6f959a796014f13cc2f555a23e6242f91f5b09e66b;161032ce3aa765beee79d19994b373fe8180db3cef8fe3388b019d6f959a796014f13cc2f555a23e6242f91f5b09e66b;177,829.00;28,392.86;2024-05-01 09:59:38;860030857-3;saraluz sas
layout_28_009;FE6437575;40939988;NANCY LILIANA BARRERA RODRIGUEZ;DOSQUEBRADAS - DOSQUEBRADAS - ATLANTICO - CO;nancy.rodriguez@correo.com;3519390700;;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=b0674fb8bee2b07b7a2b3bd5cc3fccbfaafd184d1d9a86181d90ce6071f7529cc7de69b5f5f2ea975a1650c9b0e48b8f;b0674fb8bee2b07b7a2b3bd5cc3fccbfaafd184d1d9a86181d90ce6071f7529cc7de69b5f5f2ea975a1650c9b0e48b8f;550,016.00;87,817.68;2024-04-14 09:23:43;860030857-3;saraluz sas
layout_28_010;FE1575264;41197835;VICTOR RUBEN PALACIO SERRANO;PALMIRA - PALMIRA - ATLANTICO - CO;victor.serrano@correo.com;3029832579;;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=fa26adf653d64fa4948af1508907c604401384b73796c96420c445e7d637191d361daab40ca86f6defc2473857ff8908;fa26adf653d64fa4948af1508907c604401384b73796c96420c445e7d637191d361daab40ca86f6defc2473857ff8908;231,082.00;36,895.44;2024-08-18 14:27:04;860030857-3;saraluz sas
layout_28_011;FE8785751;70348176;CAROLINA OLGA HOYOS GALVIS;QUIBDO - QUIBDO - ATLANTICO - CO;carolina.galvis@outlook.com;3189659489;;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=91ac82989d832fe9fafd3d90b3cf651c88cc407c4234319b85e6c0647d56a7338b6c93fdc16caf540f96c82b3491d92d;91ac82989d832fe9fafd3d90b3cf651c88cc407c4234319b85e6c0647d56a7338b6c93fdc16caf540f96c82b3491d92d;586,117.00;93,581.70;2025-02-13 14:30:41;860030857-3;saraluz sas
layout_28_012;FE0178955;22017620;MARGARITA CLAUDIA BUSTOS PALACIO;DOSQUEBRADAS - DOSQUEBRADAS - ATLANTICO - CO;margarita.palacio@hotmail.com;3193444911;;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=275f2bc2388f32b8e39308d8d6daee4f2428aeaadb96bf86a3bea5294c65d5f75534e322a2b59c5f8462ebdb1b848a6d;275f2bc2388f32b8e39308d8d6daee4f2428aeaadb96bf86a3bea5294c65d5f75534e322a2b59c5f8462ebdb1b848a6d;166,761.00;26,625.70;2024-02-12 18:24:31;860030857-3;saraluz sas
layout_28_013;FE3802346;03813030;CECILIA PATRICIA REYES OSORIO;PALMIRA - PALMIRA - ATLANTICO - CO;cecilia.osorio@outlook.com;3027610987;;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=918a64a33bddff81d7cb76543f1270c3b6787555447d45456141cde4522847ed01be08b1bd604af7db9ec5977dab2f09;918a64a33bddff81d7cb76543f1270c3b6787555447d45456141cde4522847ed01be08b1bd604af7db9ec5977dab2f09;503,301.00;80,358.98;2024-09-22 09:26:25;860030857-3;saraluz sas
layout_28_014;FE3363654;08613865;CAMILO ESTEBAN OVIEDO CASAS;FLORIDABLANCA - FLORIDABLANCA - ATLANTICO - CO;camilo.casas@gmail.com;3111652272;;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=2784898aa0d3e288cf070b9a41dcffa1eae723da24beeb9b054e823dda584b8c470751e932c143f4b2894a85d3962fcb;2784898aa0d3e288cf070b9a41dcffa1eae723da24beeb9b054e823dda584b8c470751e932c143f4b2894a85d3962fcb;480,312.00;76,688.47;2025-05-11 18:39:00;860030857-3;saraluz sas
layout_28_015;FE2749499;38206165;LUISA SANDRA LOZANO CARDONA;POPAYAN - POPAYAN - ATLANTICO - CO;luisa.cardona@yahoo.com;3518628299;;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=d232881dbf0e004d91e234711c4f56221f8ad0aa0a9c70ec6c73329018746dce95286ce83f3add3c754937b1ae87717d;d232881dbf0e004d91e234711c4f56221f8ad0aa0a9c70ec6c73329018746dce95286ce83f3add3c754937b1ae87717d;64,976.00;10,374.32;2024-07-16 07:08:59;860030857-3;saraluz sas
layout_28_016;FE7356806;52276047;RAMIRO ESTEBAN MENDOZA PARRA;ARMENIA - ARMENIA - ATLANTICO - CO;ramiro.parra@outlook.com;3026498959;;;https://catalogo-vpfe.dian.gov.co/document/searchqr?documentkey=59d139009376887f6972880aefe164ef9ba53337b18bea5ce2c9cb7cdd248cd79897392ce9ce484b18401cd0810bef87;59d139009376887f6972880aefe164ef9ba53337b18bea5ce2c9cb7cdd248cd79897392ce9ce484b18401cd0810bef87;797,185.00;127,281.63;2024-06-29 16:37:56;860030857-3;saraluz sas
